Date,SKU,UnitPrice,Quantity,TotalPrice
16-01-2019,Cake Fudge,150,2,300
16-01-2019,Cafe Caramel,160,1,160
16-01-2019,Cake Fudge,150,3,450
16-01-2019,Cafe Caramel,160,4,640
16-01-2019,Vanilla Double Scoop,80,5,400
16-01-2019,Hot Chocolate Fudge,120,1,120
16-01-2019,Vanilla Double Scoop,80,1,80
16-01-2019,Death by Chocolate,180,4,720
16-01-2019,Butterscotch Single Scoop,60,4,240
16-01-2019,Vanilla Double Scoop,80,4,320
16-01-2019,Death by Chocolate,180,5,900
16-01-2019,Rocky Road Double Scoop,80,2,160
16-01-2019,Vanilla Double Scoop,80,3,240
16-01-2019,Vanilla Double Scoop,80,3,240
16-01-2019,Hot Chocolate Fudge,120,1,120
16-01-2019,Death by Chocolate,180,1,180
16-01-2019,Rocky Road Single Scoop,50,3,150
16-01-2019,Vanilla Double Scoop,80,1,80
16-01-2019,Death by Chocolate,180,4,720
16-01-2019,Vanilla Double Scoop,80,5,400
16-01-2019,Vanilla Double Scoop,80,2,160
16-01-2019,Cake Fudge,150,3,450
16-01-2019,Hot Chocolate Fudge,120,3,360
16-01-2019,Death by Chocolate,180,3,540
16-01-2019,Death by Chocolate,180,2,360
17-01-2019,Butterscotch Single Scoop,60,5,300
17-01-2019,Cafe Caramel,160,4,640
17-01-2019,Vanilla Single Scoop,50,3,150
17-01-2019,Vanilla Double Scoop,80,4,320
17-01-2019,Fig and Honey Single Scoop,60,4,240
17-01-2019,Caramel Crunch Double Scoop,100,4,400
17-01-2019,Cafe Caramel,160,4,640
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Almond Fudge,150,1,150
17-01-2019,Mint Fudge,120,4,480
17-01-2019,Vanilla Double Scoop,80,3,240
17-01-2019,Death by Chocolate,180,4,720
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Caramel Crunch Single Scoop,70,5,350
17-01-2019,Dry Fruit Double Scoop,90,2,180
17-01-2019,Butterscotch Single Scoop,60,1,60
17-01-2019,Butterscotch Single Scoop,60,3,180
17-01-2019,Cake Fudge,150,4,600
17-01-2019,Butterscotch Single Scoop,60,2,120
17-01-2019,Vanilla Double Scoop,80,5,400
17-01-2019,Hot Chocolate Fudge,120,2,240
17-01-2019,Butterscotch Single Scoop,60,3,180
17-01-2019,Hot Chocolate Fudge,120,3,360
17-01-2019,Cake Fudge,150,2,300
17-01-2019,Dry Fruit Double Scoop,90,5,450
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Hot Chocolate Fudge,120,5,600
17-01-2019,Chocolate Europa Double Scoop,100,1,100
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Vanilla Double Scoop,80,3,240
17-01-2019,Cake Fudge,150,1,150
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Cafe Caramel,160,2,320
17-01-2019,Cake Fudge,150,2,300
17-01-2019,Vanilla Single Scoop,50,2,100
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Vanilla Double Scoop,80,5,400
17-01-2019,Butterscotch Single Scoop,60,1,60
17-01-2019,Vanilla Double Scoop,80,3,240
17-01-2019,Cake Fudge,150,2,300
17-01-2019,Hot Chocolate Fudge,120,3,360
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Vanilla Single Scoop,50,3,150
17-01-2019,Butterscotch Single Scoop,60,1,60
17-01-2019,Butterscotch Single Scoop,60,1,60
17-01-2019,Cake Fudge,150,4,600
17-01-2019,Chocolate Europa Double Scoop,100,3,300
17-01-2019,Vanilla Single Scoop,50,5,250
17-01-2019,Hot Chocolate Fudge,120,5,600
17-01-2019,Vanilla Double Scoop,80,4,320
17-01-2019,Cafe Caramel,160,4,640
17-01-2019,Vanilla Single Scoop,50,4,200
17-01-2019,Fig and Honey Single Scoop,60,1,60
17-01-2019,Dew Drop Sundae,150,2,300
17-01-2019,Death by Chocolate,180,1,180
17-01-2019,Hot Chocolate Fudge,120,5,600
17-01-2019,Butterscotch Single Scoop,60,5,300
17-01-2019,Death by Chocolate,180,5,900
17-01-2019,Butterscotch Single Scoop,60,5,300
17-01-2019,Hot Chocolate Fudge,120,3,360
17-01-2019,Dry Fruit Single Scoop,60,4,240
17-01-2019,Death by Chocolate,180,5,900
17-01-2019,Death by Chocolate,180,1,180
17-01-2019,Death by Chocolate,180,1,180
17-01-2019,Hot Chocolate Fudge,120,2,240
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Butterscotch Single Scoop,60,4,240
17-01-2019,Vanilla Single Scoop,50,2,100
17-01-2019,Death by Chocolate,180,1,180
17-01-2019,Cake Fudge,150,1,150
17-01-2019,Chocolate Europa Single Scoop,70,2,140
17-01-2019,Caramel Crunch Double Scoop,100,2,200
17-01-2019,Cafe Caramel,160,5,800
17-01-2019,Death by Chocolate,180,4,720
17-01-2019,Vanilla Double Scoop,80,2,160
17-01-2019,Cake Fudge,150,1,150
17-01-2019,Almond Fudge,150,2,300
17-01-2019,Vanilla Single Scoop,50,3,150
17-01-2019,Hot Chocolate Fudge,120,5,600
17-01-2019,Vanilla Single Scoop,50,3,150
17-01-2019,Vanilla Double Scoop,80,2,160
17-01-2019,Pista Double Scoop,90,3,270
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Rocky Road Double Scoop,80,3,240
17-01-2019,Death by Chocolate,180,1,180
17-01-2019,Vanilla Double Scoop,80,5,400
17-01-2019,Cake Fudge,150,1,150
17-01-2019,Vanilla Single Scoop,50,3,150
17-01-2019,Hot Chocolate Fudge,120,3,360
17-01-2019,Dew Drop Sundae,150,3,450
17-01-2019,Cake Fudge,150,3,450
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Butterscotch Single Scoop,60,3,180
17-01-2019,Cake Fudge,150,1,150
17-01-2019,Cake Fudge,150,2,300
17-01-2019,Rocky Road Single Scoop,50,5,250
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Chocolate Europa Double Scoop,100,2,200
17-01-2019,Hot Chocolate Fudge,120,2,240
17-01-2019,Cake Fudge,150,1,150
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Hot Chocolate Fudge,120,5,600
17-01-2019,Vanilla Double Scoop,80,3,240
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Cake Fudge,150,2,300
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Vanilla Single Scoop,50,5,250
17-01-2019,Butterscotch Single Scoop,60,4,240
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Cake Fudge,150,3,450
17-01-2019,Pista Double Scoop,90,5,450
17-01-2019,Dry Fruit Double Scoop,90,1,90
17-01-2019,Cake Fudge,150,3,450
17-01-2019,Fig and Honey Single Scoop,60,2,120
17-01-2019,Cafe Caramel,160,4,640
17-01-2019,Vanilla Single Scoop,50,2,100
17-01-2019,Vanilla Double Scoop,80,3,240
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Hot Chocolate Fudge,120,1,120
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Vanilla Double Scoop,80,3,240
17-01-2019,Cake Fudge,150,1,150
17-01-2019,Trilogy,160,1,160
17-01-2019,Vanilla Double Scoop,80,3,240
17-01-2019,Butterscotch Single Scoop,60,2,120
17-01-2019,Cake Fudge,150,3,450
17-01-2019,Cake Fudge,150,4,600
17-01-2019,Dew Drop Sundae,150,5,750
17-01-2019,Death by Chocolate,180,1,180
17-01-2019,Vanilla Double Scoop,80,5,400
17-01-2019,Hot Chocolate Fudge,120,3,360
17-01-2019,Hot Chocolate Fudge,120,2,240
17-01-2019,Hot Chocolate Fudge,120,4,480
17-01-2019,Cafe Caramel,160,4,640
17-01-2019,Butterscotch Single Scoop,60,4,240
17-01-2019,Butterscotch Single Scoop,60,1,60
18-01-2019,Vanilla Double Scoop,80,3,240
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Hot Chocolate Fudge,120,5,600
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Cake Fudge,150,3,450
18-01-2019,Butterscotch Single Scoop,60,1,60
18-01-2019,Trilogy,160,2,320
18-01-2019,Cafe Caramel,160,3,480
18-01-2019,Cafe Caramel,160,3,480
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Vanilla Single Scoop,50,2,100
18-01-2019,Cake Fudge,150,1,150
18-01-2019,Butterscotch Single Scoop,60,5,300
18-01-2019,Cake Fudge,150,2,300
18-01-2019,Butterscotch Double Scoop,90,1,90
18-01-2019,Death by Chocolate,180,4,720
18-01-2019,Pista Single Scoop,60,4,240
18-01-2019,Vanilla Double Scoop,80,4,320
18-01-2019,Rocky Road Single Scoop,50,5,250
18-01-2019,Butterscotch Single Scoop,60,5,300
18-01-2019,Death by Chocolate,180,2,360
18-01-2019,Vanilla Single Scoop,50,1,50
18-01-2019,Pista Single Scoop,60,3,180
18-01-2019,Cafe Caramel,160,3,480
18-01-2019,Pista Double Scoop,90,4,360
18-01-2019,Vanilla Single Scoop,50,5,250
18-01-2019,Death by Chocolate,180,4,720
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Vanilla Double Scoop,80,2,160
18-01-2019,Hot Chocolate Fudge,120,3,360
18-01-2019,Hot Chocolate Fudge,120,2,240
18-01-2019,Hot Chocolate Fudge,120,2,240
18-01-2019,Death by Chocolate,180,1,180
18-01-2019,Vanilla Single Scoop,50,5,250
18-01-2019,Hot Chocolate Fudge,120,5,600
18-01-2019,Vanilla Single Scoop,50,2,100
18-01-2019,Pista Double Scoop,90,1,90
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Vanilla Double Scoop,80,4,320
18-01-2019,Death by Chocolate,180,3,540
18-01-2019,Hot Chocolate Fudge,120,5,600
18-01-2019,Cafe Caramel,160,2,320
18-01-2019,Death by Chocolate,180,2,360
18-01-2019,Rocky Road Single Scoop,50,4,200
18-01-2019,Vanilla Double Scoop,80,1,80
18-01-2019,Cafe Caramel,160,5,800
18-01-2019,Pista Single Scoop,60,5,300
18-01-2019,Vanilla Single Scoop,50,1,50
18-01-2019,Cake Fudge,150,5,750
18-01-2019,Butterscotch Single Scoop,60,2,120
18-01-2019,Cake Fudge,150,5,750
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Dry Fruit Single Scoop,60,4,240
18-01-2019,Rocky Road Single Scoop,50,2,100
18-01-2019,Cake Fudge,150,1,150
18-01-2019,Vanilla Double Scoop,80,3,240
18-01-2019,Hot Chocolate Fudge,120,3,360
18-01-2019,Hot Chocolate Fudge,120,5,600
18-01-2019,Vanilla Single Scoop,50,3,150
18-01-2019,Cake Fudge,150,3,450
18-01-2019,Dry Fruit Double Scoop,90,4,360
18-01-2019,Death by Chocolate,180,4,720
18-01-2019,Dry Fruit Double Scoop,90,4,360
18-01-2019,Vanilla Double Scoop,80,1,80
18-01-2019,Vanilla Double Scoop,80,3,240
18-01-2019,Butterscotch Single Scoop,60,3,180
18-01-2019,Cake Fudge,150,2,300
18-01-2019,Cake Fudge,150,4,600
18-01-2019,Dry Fruit Double Scoop,90,4,360
18-01-2019,Vanilla Double Scoop,80,3,240
18-01-2019,Caramel Crunch Single Scoop,70,3,210
18-01-2019,Chocolate Europa Single Scoop,70,2,140
18-01-2019,Death by Chocolate,180,3,540
18-01-2019,Butterscotch Single Scoop,60,5,300
18-01-2019,Butterscotch Single Scoop,60,5,300
18-01-2019,Hot Chocolate Fudge,120,2,240
18-01-2019,Butterscotch Single Scoop,60,3,180
18-01-2019,Vanilla Double Scoop,80,4,320
18-01-2019,Vanilla Double Scoop,80,2,160
18-01-2019,Cake Fudge,150,5,750
18-01-2019,Cake Fudge,150,2,300
18-01-2019,Vanilla Double Scoop,80,3,240
18-01-2019,Vanilla Single Scoop,50,3,150
18-01-2019,Hot Chocolate Fudge,120,3,360
18-01-2019,Hot Chocolate Fudge,120,3,360
18-01-2019,Cake Fudge,150,4,600
18-01-2019,Pista Double Scoop,90,4,360
18-01-2019,Cake Fudge,150,1,150
18-01-2019,Pista Double Scoop,90,1,90
18-01-2019,Vanilla Single Scoop,50,3,150
18-01-2019,Vanilla Double Scoop,80,5,400
18-01-2019,Vanilla Double Scoop,80,3,240
18-01-2019,Vanilla Single Scoop,50,1,50
18-01-2019,Cake Fudge,150,4,600
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Hot Chocolate Fudge,120,3,360
18-01-2019,Hot Chocolate Fudge,120,5,600
18-01-2019,Death by Chocolate,180,2,360
18-01-2019,Fig and Honey Double Scoop,90,3,270
18-01-2019,Hot Chocolate Fudge,120,1,120
18-01-2019,Cake Fudge,150,5,750
18-01-2019,Cafe Caramel,160,1,160
18-01-2019,Chocolate Europa Double Scoop,100,3,300
18-01-2019,Butterscotch Single Scoop,60,4,240
18-01-2019,Hot Chocolate Fudge,120,5,600
18-01-2019,Butterscotch Single Scoop,60,4,240
18-01-2019,Death by Chocolate,180,2,360
18-01-2019,Vanilla Single Scoop,50,2,100
18-01-2019,Death by Chocolate,180,2,360
18-01-2019,Cafe Caramel,160,5,800
18-01-2019,Hot Chocolate Fudge,120,1,120
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Hot Chocolate Fudge,120,1,120
18-01-2019,Vanilla Double Scoop,80,2,160
18-01-2019,Dry Fruit Double Scoop,90,1,90
18-01-2019,Death by Chocolate,180,4,720
18-01-2019,Vanilla Double Scoop,80,3,240
18-01-2019,Caramel Crunch Single Scoop,70,5,350
18-01-2019,Vanilla Single Scoop,50,3,150
18-01-2019,Death by Chocolate,180,5,900
18-01-2019,Hot Chocolate Fudge,120,2,240
18-01-2019,Vanilla Single Scoop,50,3,150
18-01-2019,Hot Chocolate Fudge,120,5,600
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Vanilla Single Scoop,50,4,200
18-01-2019,Hot Chocolate Fudge,120,4,480
18-01-2019,Cafe Caramel,160,5,800
18-01-2019,Chocolate Europa Single Scoop,70,3,210
18-01-2019,Vanilla Double Scoop,80,1,80
18-01-2019,Butterscotch Single Scoop,60,2,120
18-01-2019,Death by Chocolate,180,2,360
18-01-2019,Death by Chocolate,180,4,720
18-01-2019,Vanilla Single Scoop,50,2,100
18-01-2019,Vanilla Double Scoop,80,4,320
18-01-2019,Death by Chocolate,180,3,540
18-01-2019,Trilogy,160,4,640
18-01-2019,Caramel Crunch Double Scoop,100,1,100
18-01-2019,Butterscotch Single Scoop,60,4,240
18-01-2019,Vanilla Double Scoop,80,2,160
18-01-2019,Butterscotch Single Scoop,60,5,300
18-01-2019,Vanilla Single Scoop,50,4,200
18-01-2019,Pista Double Scoop,90,5,450
18-01-2019,Vanilla Single Scoop,50,4,200
18-01-2019,Fig and Honey Single Scoop,60,2,120
18-01-2019,Vanilla Single Scoop,50,2,100
18-01-2019,Hot Chocolate Fudge,120,3,360
18-01-2019,Cake Fudge,150,1,150
18-01-2019,Hot Chocolate Fudge,120,3,360
18-01-2019,Vanilla Double Scoop,80,5,400
18-01-2019,Hot Chocolate Fudge,120,1,120
18-01-2019,Cake Fudge,150,5,750
18-01-2019,Hot Chocolate Fudge,120,1,120
18-01-2019,Hot Chocolate Fudge,120,2,240
18-01-2019,Chocolate Europa Double Scoop,100,4,400
18-01-2019,Butterscotch Single Scoop,60,2,120
18-01-2019,Vanilla Single Scoop,50,4,200
18-01-2019,Hot Chocolate Fudge,120,1,120
18-01-2019,Fig and Honey Double Scoop,90,2,180
19-01-2019,Cake Fudge,150,4,600
19-01-2019,Death by Chocolate,180,1,180
19-01-2019,Hot Chocolate Fudge,120,2,240
19-01-2019,Vanilla Double Scoop,80,3,240
19-01-2019,Hot Chocolate Fudge,120,4,480
19-01-2019,Cafe Caramel,160,3,480
19-01-2019,Cake Fudge,150,3,450
19-01-2019,Fig and Honey Double Scoop,90,2,180
19-01-2019,Vanilla Double Scoop,80,1,80
19-01-2019,Cake Fudge,150,2,300
19-01-2019,Butterscotch Single Scoop,60,2,120
19-01-2019,Vanilla Double Scoop,80,4,320
19-01-2019,Hot Chocolate Fudge,120,3,360
19-01-2019,Butterscotch Single Scoop,60,3,180
19-01-2019,Vanilla Single Scoop,50,4,200
19-01-2019,Cake Fudge,150,2,300
19-01-2019,Hot Chocolate Fudge,120,1,120
19-01-2019,Vanilla Double Scoop,80,2,160
19-01-2019,Cafe Caramel,160,5,800
19-01-2019,Death by Chocolate,180,1,180
19-01-2019,Butterscotch Double Scoop,90,3,270
19-01-2019,Cafe Caramel,160,2,320
19-01-2019,Butterscotch Single Scoop,60,2,120
19-01-2019,Vanilla Single Scoop,50,3,150
19-01-2019,Dew Drop Sundae,150,1,150
19-01-2019,Vanilla Single Scoop,50,3,150
19-01-2019,Hot Chocolate Fudge,120,3,360
19-01-2019,Vanilla Single Scoop,50,2,100
19-01-2019,Death by Chocolate,180,5,900
19-01-2019,Cake Fudge,150,4,600
19-01-2019,Butterscotch Single Scoop,60,5,300
19-01-2019,Cake Fudge,150,4,600
19-01-2019,Butterscotch Single Scoop,60,4,240
19-01-2019,Butterscotch Single Scoop,60,2,120
19-01-2019,Death by Chocolate,180,4,720
19-01-2019,Vanilla Single Scoop,50,1,50
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Dry Fruit Double Scoop,90,1,90
19-01-2019,Caramel Crunch Double Scoop,100,5,500
19-01-2019,Cafe Caramel,160,5,800
19-01-2019,Hot Chocolate Fudge,120,2,240
19-01-2019,Vanilla Double Scoop,80,3,240
19-01-2019,Vanilla Double Scoop,80,2,160
19-01-2019,Butterscotch Single Scoop,60,2,120
19-01-2019,Chocolate Europa Single Scoop,70,2,140
19-01-2019,Butterscotch Single Scoop,60,1,60
19-01-2019,Hot Chocolate Fudge,120,3,360
19-01-2019,Butterscotch Single Scoop,60,5,300
19-01-2019,Hot Chocolate Fudge,120,3,360
19-01-2019,Vanilla Double Scoop,80,1,80
19-01-2019,Hot Chocolate Fudge,120,2,240
19-01-2019,Cake Fudge,150,5,750
19-01-2019,Vanilla Double Scoop,80,3,240
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Hot Chocolate Fudge,120,1,120
19-01-2019,Hot Chocolate Fudge,120,1,120
19-01-2019,Butterscotch Single Scoop,60,4,240
19-01-2019,Death by Chocolate,180,1,180
19-01-2019,Vanilla Double Scoop,80,5,400
19-01-2019,Rocky Road Single Scoop,50,5,250
19-01-2019,Cake Fudge,150,4,600
19-01-2019,Vanilla Single Scoop,50,2,100
19-01-2019,Hot Chocolate Fudge,120,4,480
19-01-2019,Cake Fudge,150,4,600
19-01-2019,Cafe Caramel,160,4,640
19-01-2019,Cake Fudge,150,4,600
19-01-2019,Hot Chocolate Fudge,120,1,120
19-01-2019,Death by Chocolate,180,1,180
19-01-2019,Butterscotch Single Scoop,60,3,180
19-01-2019,Cafe Caramel,160,4,640
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Butterscotch Single Scoop,60,4,240
19-01-2019,Vanilla Single Scoop,50,1,50
19-01-2019,Vanilla Single Scoop,50,4,200
19-01-2019,Cake Fudge,150,4,600
19-01-2019,Vanilla Double Scoop,80,1,80
19-01-2019,Chocolate Europa Single Scoop,70,2,140
19-01-2019,Cafe Caramel,160,3,480
19-01-2019,Vanilla Single Scoop,50,4,200
19-01-2019,Cake Fudge,150,3,450
19-01-2019,Vanilla Single Scoop,50,3,150
19-01-2019,Cake Fudge,150,2,300
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Butterscotch Single Scoop,60,5,300
19-01-2019,Cafe Caramel,160,5,800
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Butterscotch Single Scoop,60,3,180
19-01-2019,Fig and Honey Double Scoop,90,3,270
19-01-2019,Fig and Honey Double Scoop,90,1,90
19-01-2019,Hot Chocolate Fudge,120,1,120
19-01-2019,Butterscotch Single Scoop,60,2,120
19-01-2019,Butterscotch Single Scoop,60,1,60
19-01-2019,Butterscotch Double Scoop,90,3,270
19-01-2019,Vanilla Double Scoop,80,3,240
19-01-2019,Vanilla Double Scoop,80,3,240
19-01-2019,Cake Fudge,150,2,300
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Death by Chocolate,180,4,720
19-01-2019,Hot Chocolate Fudge,120,4,480
19-01-2019,Death by Chocolate,180,3,540
19-01-2019,Butterscotch Single Scoop,60,4,240
19-01-2019,Vanilla Single Scoop,50,3,150
19-01-2019,Hot Chocolate Fudge,120,2,240
19-01-2019,Butterscotch Single Scoop,60,2,120
19-01-2019,Vanilla Single Scoop,50,4,200
19-01-2019,Vanilla Double Scoop,80,5,400
19-01-2019,Vanilla Double Scoop,80,2,160
19-01-2019,Butterscotch Double Scoop,90,4,360
19-01-2019,Vanilla Double Scoop,80,4,320
19-01-2019,Hot Chocolate Fudge,120,3,360
19-01-2019,Cafe Caramel,160,5,800
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Hot Chocolate Fudge,120,1,120
19-01-2019,Hot Chocolate Fudge,120,4,480
19-01-2019,Hot Chocolate Fudge,120,5,600
19-01-2019,Vanilla Single Scoop,50,4,200
19-01-2019,Butterscotch Single Scoop,60,5,300
19-01-2019,Death by Chocolate,180,3,540
19-01-2019,Death by Chocolate,180,5,900
19-01-2019,Banana Split,140,4,560
19-01-2019,Butterscotch Double Scoop,90,3,270
19-01-2019,Cake Fudge,150,5,750
19-01-2019,Vanilla Double Scoop,80,2,160
19-01-2019,Butterscotch Single Scoop,60,1,60
20-01-2019,Cake Fudge,150,5,750
20-01-2019,Hot Chocolate Fudge,120,5,600
20-01-2019,Hot Chocolate Fudge,120,5,600
20-01-2019,Chocolate Europa Single Scoop,70,5,350
20-01-2019,Dry Fruit Double Scoop,90,2,180
20-01-2019,Hot Chocolate Fudge,120,3,360
20-01-2019,Pista Single Scoop,60,2,120
20-01-2019,Cafe Caramel,160,2,320
20-01-2019,Butterscotch Single Scoop,60,4,240
20-01-2019,Hot Chocolate Fudge,120,4,480
20-01-2019,Death by Chocolate,180,2,360
20-01-2019,Cake Fudge,150,4,600
20-01-2019,Vanilla Double Scoop,80,1,80
20-01-2019,Hot Chocolate Fudge,120,3,360
20-01-2019,Death by Chocolate,180,5,900
20-01-2019,Death by Chocolate,180,2,360
20-01-2019,Butterscotch Double Scoop,90,5,450
20-01-2019,Cake Fudge,150,2,300
20-01-2019,Vanilla Double Scoop,80,2,160
20-01-2019,Hot Chocolate Fudge,120,1,120
20-01-2019,Hot Chocolate Fudge,120,3,360
20-01-2019,Butterscotch Single Scoop,60,3,180
20-01-2019,Hot Chocolate Fudge,120,4,480
20-01-2019,Butterscotch Single Scoop,60,4,240
20-01-2019,Vanilla Single Scoop,50,2,100
20-01-2019,Chocolate Europa Single Scoop,70,4,280
20-01-2019,Banana Split,140,4,560
20-01-2019,Vanilla Double Scoop,80,3,240
20-01-2019,Pista Single Scoop,60,2,120
20-01-2019,Hot Chocolate Fudge,120,3,360
20-01-2019,Hot Chocolate Fudge,120,4,480
20-01-2019,Vanilla Double Scoop,80,1,80
20-01-2019,Butterscotch Single Scoop,60,4,240
20-01-2019,Rocky Road Double Scoop,80,1,80
20-01-2019,Hot Chocolate Fudge,120,2,240
20-01-2019,Vanilla Single Scoop,50,3,150
20-01-2019,Rocky Road Single Scoop,50,4,200
20-01-2019,Cake Fudge,150,3,450
20-01-2019,Cake Fudge,150,1,150
20-01-2019,Hot Chocolate Fudge,120,2,240
20-01-2019,Cake Fudge,150,4,600
20-01-2019,Vanilla Single Scoop,50,5,250
20-01-2019,Pista Single Scoop,60,4,240
20-01-2019,Vanilla Double Scoop,80,5,400
20-01-2019,Death by Chocolate,180,5,900
20-01-2019,Vanilla Single Scoop,50,2,100
20-01-2019,Cake Fudge,150,5,750
20-01-2019,Chocolate Europa Double Scoop,100,2,200
20-01-2019,Vanilla Double Scoop,80,3,240
20-01-2019,Banana Split,140,3,420
20-01-2019,Hot Chocolate Fudge,120,5,600
20-01-2019,Butterscotch Single Scoop,60,4,240
20-01-2019,Hot Chocolate Fudge,120,3,360
20-01-2019,Cake Fudge,150,5,750
20-01-2019,Vanilla Double Scoop,80,5,400
20-01-2019,Cafe Caramel,160,1,160
20-01-2019,Cake Fudge,150,3,450
20-01-2019,Hot Chocolate Fudge,120,2,240
20-01-2019,Vanilla Single Scoop,50,5,250
20-01-2019,Vanilla Single Scoop,50,3,150
20-01-2019,Almond Fudge,150,3,450
20-01-2019,Dry Fruit Double Scoop,90,2,180
20-01-2019,Hot Chocolate Fudge,120,2,240
20-01-2019,Death by Chocolate,180,4,720
20-01-2019,Vanilla Double Scoop,80,4,320
20-01-2019,Butterscotch Single Scoop,60,5,300
20-01-2019,Butterscotch Single Scoop,60,3,180
20-01-2019,Hot Chocolate Fudge,120,5,600
20-01-2019,Cafe Caramel,160,4,640
20-01-2019,Fig and Honey Double Scoop,90,4,360
20-01-2019,Caramel Crunch Single Scoop,70,2,140
20-01-2019,Hot Chocolate Fudge,120,4,480
20-01-2019,Butterscotch Single Scoop,60,2,120
20-01-2019,Cake Fudge,150,3,450
20-01-2019,Death by Chocolate,180,3,540
